Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity
Pontiac,Montana,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,23,16,210
Pontiac,Montana,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,23,16,210
Pontiac,Montana,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,23,16,210
Pontiac,Montana,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,23,16,210
Pontiac,Montana,2005,regular unleaded,200,6,AUTOMATIC,all wheel drive,4,Midsize,Passenger Minivan,21,15,210
Chevrolet,Monte Carlo,2005,regular unleaded,180,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,29,19,1385
Chevrolet,Monte Carlo,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,28,18,1385
Chevrolet,Monte Carlo,2005,premium unleaded (required),240,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,26,17,1385
Chevrolet,Monte Carlo,2006,regular unleaded,242,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,26,18,1385
Chevrolet,Monte Carlo,2006,flex-fuel (unleaded/E85),211,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,29,19,1385
Chevrolet,Monte Carlo,2006,regular unleaded,303,8,AUTOMATIC,front wheel drive,2,Midsize,Coupe,26,16,1385
Chevrolet,Monte Carlo,2010,flex-fuel (unleaded/E85),211,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,29,19,1385
Chevrolet,Monte Carlo,2006,regular unleaded,242,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,26,18,1385
Chevrolet,Monte Carlo,2007,regular unleaded,303,8,AUTOMATIC,front wheel drive,2,Midsize,Coupe,24,16,1385
Chevrolet,Monte Carlo,2007,flex-fuel (unleaded/E85),211,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,29,19,1385
Chevrolet,Monte Carlo,2007,flex-fuel (unleaded/E85),211,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,29,19,1385
Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,20,15,436
Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,15,436
Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,14,436
Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,16,436
Mitsubishi,Montero Sport,2002,regular unleaded,197,5,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,14,436
Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,20,15,436
Mitsubishi,Montero Sport,2010,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,15,436
Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,21,16,436
Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,15,436
Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,15,436
Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,20,15,436
Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,21,16,436
Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,14,436
Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,14,436
Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,26,16,436
Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,20,15,436
Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,19,15,436
Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,14,436
Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,14,436
Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,19,15,436
Mitsubishi,Montero,2004,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,26,13,436
Mitsubishi,Montero,2005,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,13,436
Mitsubishi,Montero,2010,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,19,436
McLaren,MP4-12C,2012,premium unleaded (required),249,8,AUTOMATED_MANUAL,rear wheel drive,3,Compact,Coupe,22,15,1557
McLaren,MP4-12C,2013,premium unleaded (required),616,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,22,15,416
Mazda,MPV,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,23,16,586
Mazda,MPV,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,23,16,586
Mazda,MPV,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,23,16,586
Mazda,MPV,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,23,16,586
Mazda,MPV,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,23,16,586
Mazda,MPV,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,23,16,586
Mazda,MPV,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,23,16,586
Mazda,MPV,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,3,Compact,Passenger Minivan,23,16,586
Toyota,MR2 Spyder,2003,premium unleaded (required),138,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,30,22,2031
Toyota,MR2 Spyder,2003,premium unleaded (required),138,4,MANUAL,rear wheel drive,2,Compact,Convertible,29,23,2031
Toyota,MR2 Spyder,2004,regular unleaded,138,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,30,23,2031
Toyota,MR2 Spyder,2004,regular unleaded,138,4,MANUAL,rear wheel drive,2,Compact,Convertible,29,23,2031
Toyota,MR2 Spyder,2005,regular unleaded,138,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,26,23,2031
Toyota,MR2 Spyder,2005,regular unleaded,138,4,MANUAL,rear wheel drive,2,Compact,Convertible,29,23,2031
Toyota,MR2,1993,regular unleaded,135,5,MANUAL,rear wheel drive,2,Compact,Coupe,26,19,2031
Toyota,MR2,1993,regular unleaded,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2031
Toyota,MR2,1994,regular unleaded,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2031
Toyota,MR2,1994,regular unleaded,135,4,MANUAL,rear wheel drive,2,Compact,Coupe,26,19,2031
Toyota,MR2,1995,regular unleaded,135,4,MANUAL,rear wheel drive,2,Compact,Coupe,26,19,2031
Toyota,MR2,1995,regular unleaded,200,4,MANUAL,rear wheel drive,2,Compact,Coupe,25,19,2031
Bentley,Mulsanne,2014,premium unleaded (required),505,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,18,11,520
Bentley,Mulsanne,2015,premium unleaded (required),505,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,18,11,520
Bentley,Mulsanne,2016,premium unleaded (required),505,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,18,11,520
Bentley,Mulsanne,2016,premium unleaded (required),530,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,18,11,520
Nissan,Murano CrossCabriolet,2012,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible SUV,22,17,2009
Nissan,Murano CrossCabriolet,2013,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible SUV,22,17,2009
Nissan,Murano CrossCabriolet,2014,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible SUV,22,17,2009
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,19,2009
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,all wheel drive,3,Midsize,4dr SUV,30,26,2009
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,1557
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31,28,2009
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,31,28,2009
Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,30,26,2009
Nissan,Murano,2017,regular unleaded,260,5,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,2009
Lamborghini,Murcielago,2008,premium unleaded (required),632,12,MANUAL,all wheel drive,2,Compact,Coupe,13,8,1158
Lamborghini,Murcielago,2008,premium unleaded (required),632,12,MANUAL,all wheel drive,2,Compact,Convertible,13,8,1158
Lamborghini,Murcielago,2008,premium unleaded (required),632,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Coupe,26,9,1158
Lamborghini,Murcielago,2008,premium unleaded (required),632,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Convertible,14,9,1158
Lamborghini,Murcielago,2009,premium unleaded (required),631,12,MANUAL,all wheel drive,2,Compact,Convertible,13,8,1158
Lamborghini,Murcielago,2009,premium unleaded (required),631,12,MANUAL,all wheel drive,2,Compact,Coupe,13,8,1158
Lamborghini,Murcielago,2009,premium unleaded (required),631,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Coupe,14,9,1158
Lamborghini,Murcielago,2009,premium unleaded (required),631,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Convertible,14,9,1158
Lamborghini,Murcielago,2010,premium unleaded (required),670,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Coupe,14,9,1158
Ford,Mustang SVT Cobra,1997,regular unleaded,305,8,MANUAL,rear wheel drive,2,Compact,Convertible,24,16,5657
Ford,Mustang SVT Cobra,1997,regular unleaded,305,8,MANUAL,rear wheel drive,2,Compact,Coupe,24,16,5657
Ford,Mustang SVT Cobra,1998,regular unleaded,305,8,MANUAL,rear wheel drive,2,Compact,Coupe,24,16,5657
Ford,Mustang SVT Cobra,1998,regular unleaded,305,8,MANUAL,rear wheel drive,2,Compact,Convertible,24,16,5657
Ford,Mustang SVT Cobra,1999,regular unleaded,320,8,MANUAL,rear wheel drive,2,Compact,Coupe,22,15,5657
Ford,Mustang SVT Cobra,1999,regular unleaded,320,8,MANUAL,rear wheel drive,2,Compact,Convertible,22,15,5657
Ford,Mustang,2015,regular unleaded,435,8,MANUAL,rear wheel drive,2,Midsize,Convertible,25,15,5657
Ford,Mustang,2015,regular unleaded,300,6,MANUAL,rear wheel drive,2,Midsize,Convertible,28,17,5657
Ford,Mustang,2015,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Midsize,Convertible,31,22,5657
Ford,Mustang,2015,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,31,22,5657
Ford,Mustang,2015,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,25,15,5657
Ford,Mustang,2015,premium unleaded (recommended),435,5,MANUAL,rear wheel drive,2,Midsize,Coupe,25,15,5657
Ford,Mustang,2015,regular unleaded,300,6,MANUAL,rear wheel drive,2,Midsize,Coupe,28,17,5657
Ford,Mustang,2015,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,31,22,5657
Ford,Mustang,2015,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,25,15,5657
Ford,Mustang,2016,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,25,15,5657
Ford,Mustang,2016,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,25,15,5657
Ford,Mustang,2016,regular unleaded,300,6,MANUAL,rear wheel drive,2,Midsize,Coupe,28,17,5657
Ford,Mustang,2016,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Midsize,Convertible,29,20,1557
Ford,Mustang,2016,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,31,22,5657
Ford,Mustang,2016,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Midsize,Convertible,26,15,5657
Ford,Mustang,2016,regular unleaded,300,6,MANUAL,rear wheel drive,2,Midsize,Convertible,28,17,5657
Ford,Mustang,2016,premium unleaded (recommended),249,4,MANUAL,rear wheel drive,2,Midsize,Coupe,31,22,5657
Ford,Mustang,2017,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,30,21,5657
Ford,Mustang,2017,regular unleaded,300,6,MANUAL,rear wheel drive,2,Midsize,Coupe,27,18,5657
Ford,Mustang,2017,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,26,21,5657
Ford,Mustang,2017,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Midsize,Convertible,23,14,5657
Ford,Mustang,2017,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,25,15,5657
Ford,Mustang,2017,premium unleaded (recommended),249,4,MANUAL,rear wheel drive,2,Midsize,Convertible,27,21,5657
Ford,Mustang,2017,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,25,15,5657
Mazda,MX-3,1993,regular unleaded,130,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,26,20,586
Mazda,MX-3,1993,regular unleaded,88,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,32,24,586
Mazda,MX-3,1993,regular unleaded,130,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,26,20,586
Mazda,MX-3,1994,regular unleaded,130,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,26,20,586
Mazda,MX-3,1994,regular unleaded,88,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,34,25,586
Mazda,MX-3,1995,regular unleaded,88,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,34,25,586
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2014,premium unleaded (recommended),249,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,26,21,586
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,22,586
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,22,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,26,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,5,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2015,premium unleaded (recommended),249,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,21,586
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,MANUAL,rear wheel drive,3,Compact,Convertible,34,27,586
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,36,27,586
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,36,27,586
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,36,19,586
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,MANUAL,rear wheel drive,2,Compact,Convertible,26,27,586
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,MANUAL,rear wheel drive,2,Compact,Convertible,34,19,586
Mazda,MX-6,1995,regular unleaded,164,6,MANUAL,front wheel drive,3,Compact,Coupe,24,18,586
Mazda,MX-6,1995,regular unleaded,118,4,MANUAL,front wheel drive,2,Compact,Coupe,31,23,1557
Mazda,MX-6,1996,regular unleaded,164,6,MANUAL,front wheel drive,2,Compact,Coupe,24,18,586
Mazda,MX-6,1996,regular unleaded,118,4,MANUAL,front wheel drive,2,Compact,Coupe,31,23,586
Mazda,MX-6,1996,regular unleaded,164,6,MANUAL,front wheel drive,2,Compact,Coupe,24,19,586
Mazda,MX-6,1997,regular unleaded,164,6,MANUAL,front wheel drive,2,Compact,Coupe,24,18,586
Mazda,MX-6,1997,regular unleaded,114,4,MANUAL,front wheel drive,2,Compact,2dr SUV,31,23,586
Mazda,Navajo,1992,regular unleaded,155,6,MANUAL,four wheel drive,2,Compact,2dr SUV,20,15,586
Mazda,Navajo,1992,regular unleaded,155,6,MANUAL,rear wheel drive,2,Compact,2dr SUV,20,15,586
Mazda,Navajo,1992,regular unleaded,155,5,MANUAL,rear wheel drive,2,Compact,2dr SUV,20,15,586
Mazda,Navajo,1992,regular unleaded,155,6,MANUAL,four wheel drive,2,Compact,2dr SUV,20,15,586
Mazda,Navajo,1993,regular unleaded,160,6,MANUAL,four wheel drive,2,Compact,2dr SUV,21,16,586
Mazda,Navajo,1993,regular unleaded,160,6,MANUAL,rear wheel drive,3,Compact,2dr SUV,21,16,586
Mazda,Navajo,1993,regular unleaded,160,6,MANUAL,four wheel drive,2,Compact,2dr SUV,21,16,586
Mazda,Navajo,2010,regular unleaded,160,6,MANUAL,four wheel drive,3,Compact,2dr SUV,21,16,586
Mazda,Navajo,1994,regular unleaded,160,6,MANUAL,rear wheel drive,2,Compact,2dr SUV,19,14,586
Mazda,Navajo,1994,regular unleaded,160,6,MANUAL,rear wheel drive,2,Compact,2dr SUV,19,14,586
Mazda,Navajo,1994,regular unleaded,160,6,MANUAL,four wheel drive,2,Compact,2dr SUV,18,14,586
Mazda,Navajo,2010,regular unleaded,160,6,MANUAL,four wheel drive,2,Compact,2dr SUV,18,14,586
Lincoln,Navigator,2015,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,20,15,61
Lincoln,Navigator,2015,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,15,61
Lincoln,Navigator,2015,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,22,16,61
Lincoln,Navigator,2015,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,20,15,61
Lincoln,Navigator,2016,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,22,16,61
Lincoln,Navigator,2016,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,15,61
Lincoln,Navigator,2016,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,15,61
Lincoln,Navigator,2016,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,20,15,61
Lincoln,Navigator,2016,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,20,15,61
Lincoln,Navigator,2016,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,20,15,61
Lincoln,Navigator,2016,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,20,15,61
Lincoln,Navigator,2016,regular unleaded,380,6,AUTOMATIC,rear wheel drive,3,Large,4dr SUV,22,16,61
Lincoln,Navigator,2017,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,20,15,61
Lincoln,Navigator,2017,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,26,15,61
Lincoln,Navigator,2017,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,20,15,61
Lincoln,Navigator,2017,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,21,15,61
Lincoln,Navigator,2017,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,15,61
Lincoln,Navigator,2017,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,15,61
