,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity
4946,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,21.0,16.0,2009.0
4947,Nissan,Frontier,2015.0,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,19.0,2009.0
4948,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,21.0,16.0,2009.0
4949,Nissan,Frontier,,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,22.0,16.0,2009.0
4950,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,22.0,16.0,2009.0
4951,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4952,Nissan,Frontier,2015.0,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,19.0,2009.0
4953,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4954,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,MANUAL,rear wheel drive,,Compact,Extended Cab Pickup,,16.0,2009.0
4955,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Crew Cab Pickup,21.0,16.0,
4956,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,22.0,16.0,2009.0
4957,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,,16.0,2009.0
4958,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,16.0,2009.0
4959,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,21.0,15.0,2009.0
4960,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Crew Cab Pickup,22.0,16.0,2009.0
4961,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4962,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,,Compact,Crew Cab Pickup,22.0,16.0,2009.0
4963,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4964,Nissan,Frontier,2015.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,21.0,15.0,2009.0
4965,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4966,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,22.0,16.0,2009.0
4967,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4968,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,22.0,16.0,2009.0
4969,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,,16.0,2009.0
4970,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,22.0,16.0,2009.0
4971,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,21.0,15.0,2009.0
4972,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4973,Nissan,Frontier,2016.0,regular unleaded,261.0,,MANUAL,rear wheel drive,4.0,Compact,Crew Cab Pickup,22.0,17.0,2009.0
4974,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,21.0,15.0,2009.0
4975,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4976,Nissan,Frontier,2016.0,regular unleaded,,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4977,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,,Compact,Crew Cab Pickup,22.0,16.0,2009.0
4978,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,22.0,16.0,2009.0
4979,Nissan,Frontier,2016.0,regular unleaded,261.0,,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,22.0,16.0,2009.0
4980,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,22.0,16.0,2009.0
4981,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,16.0,2009.0
4982,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4983,Nissan,Frontier,2016.0,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,19.0,2009.0
4984,Nissan,Frontier,2016.0,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,17.0,2009.0
4985,Nissan,Frontier,,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4986,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,16.0,2009.0
4987,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,22.0,16.0,2009.0
4988,Nissan,Frontier,2016.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4989,Nissan,Frontier,2016.0,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,17.0,2009.0
4990,Nissan,Frontier,2016.0,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,19.0,2009.0
4991,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,,Compact,Crew Cab Pickup,23.0,16.0,2009.0
4992,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,,2009.0
4993,Nissan,Frontier,,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,21.0,15.0,2009.0
4994,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,23.0,16.0,2009.0
4995,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4996,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
4997,Nissan,Frontier,2017.0,regular unleaded,,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,19.0,2009.0
4998,Nissan,Frontier,2017.0,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,22.0,17.0,2009.0
4999,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,23.0,16.0,2009.0
5000,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,23.0,16.0,2009.0
5001,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
5002,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
5003,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
5004,Nissan,Frontier,2017.0,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,22.0,17.0,2009.0
5005,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,21.0,15.0,2009.0
5006,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,16.0,2009.0
5007,Nissan,Frontier,2017.0,regular unleaded,,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21.0,15.0,2009.0
5008,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,,16.0,2009.0
5009,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Crew Cab Pickup,22.0,16.0,2009.0
5010,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,16.0,2009.0
5011,Nissan,Frontier,2017.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,23.0,16.0,2009.0
5012,Nissan,Frontier,2017.0,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,19.0,2009.0
5013,Ford,Fusion Hybrid,2015.0,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41.0,44.0,5657.0
5014,Ford,Fusion Hybrid,2015.0,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,,44.0,5657.0
5015,Ford,Fusion Hybrid,2015.0,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41.0,44.0,5657.0
5016,Ford,Fusion Hybrid,2016.0,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,,Midsize,Sedan,41.0,44.0,5657.0
5017,Ford,Fusion Hybrid,2016.0,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41.0,44.0,5657.0
5018,Ford,Fusion Hybrid,2016.0,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41.0,44.0,5657.0
5019,Ford,Fusion Hybrid,2017.0,regular unleaded,,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41.0,43.0,5657.0
5020,Ford,Fusion Hybrid,2017.0,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41.0,43.0,
5021,Ford,Fusion Hybrid,,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41.0,43.0,5657.0
5022,Ford,Fusion Hybrid,2017.0,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,,43.0,5657.0
5023,Ford,Fusion,2015.0,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31.0,22.0,5657.0
5024,Ford,Fusion,2015.0,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31.0,22.0,5657.0
5025,Ford,Fusion,2015.0,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,22.0,5657.0
5026,Ford,Fusion,2015.0,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33.0,22.0,
5027,Ford,Fusion,2015.0,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,22.0,5657.0
5028,Ford,Fusion,2016.0,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33.0,22.0,5657.0
5029,Ford,Fusion,2016.0,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,22.0,5657.0
5030,Ford,Fusion,2016.0,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34.0,22.0,5657.0
5031,Ford,Fusion,2016.0,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31.0,22.0,5657.0
5032,Ford,Fusion,2016.0,regular unleaded,,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31.0,22.0,5657.0
5033,Ford,Fusion,2017.0,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,21.0,5657.0
5034,Ford,Fusion,2017.0,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,29.0,20.0,5657.0
5035,Ford,Fusion,2017.0,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,29.0,20.0,5657.0
5036,Ford,Fusion,2017.0,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32.0,21.0,5657.0
5037,Ford,Fusion,2017.0,regular unleaded,,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32.0,21.0,5657.0
5038,Ford,Fusion,2017.0,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,21.0,5657.0
5039,Ford,Fusion,2017.0,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,29.0,20.0,5657.0
5040,Infiniti,FX35,2008.0,premium unleaded (required),275.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20.0,15.0,190.0
5041,Infiniti,FX35,2008.0,premium unleaded (required),275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22.0,15.0,190.0
5042,Infiniti,FX35,2009.0,premium unleaded (required),303.0,6.0,AUTOMATIC,rear wheel drive,,Midsize,4dr SUV,23.0,16.0,190.0
5043,Infiniti,FX35,2009.0,premium unleaded (required),303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21.0,16.0,
5044,Infiniti,FX35,2010.0,premium unleaded (required),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23.0,16.0,190.0
5045,Infiniti,FX35,2010.0,premium unleaded (required),303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21.0,16.0,190.0
5046,Infiniti,FX45,2006.0,premium unleaded (required),320.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17.0,13.0,190.0
5047,Infiniti,FX45,2007.0,premium unleaded (required),320.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17.0,13.0,190.0
5048,Infiniti,FX45,2008.0,premium unleaded (required),320.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17.0,,190.0
5049,Infiniti,FX50,2009.0,premium unleaded (required),390.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20.0,14.0,190.0
5050,Infiniti,FX50,2010.0,premium unleaded (required),390.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20.0,14.0,190.0
5051,Infiniti,FX,2011.0,premium unleaded (required),303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21.0,16.0,190.0
5052,Infiniti,FX,2011.0,premium unleaded (required),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23.0,16.0,190.0
5053,Infiniti,FX,2011.0,premium unleaded (required),390.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20.0,14.0,190.0
5054,Infiniti,FX,2012.0,premium unleaded (required),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23.0,16.0,190.0
5055,Infiniti,FX,2012.0,premium unleaded (required),390.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20.0,14.0,190.0
5056,Infiniti,FX,2012.0,premium unleaded (required),303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21.0,16.0,190.0
5057,Infiniti,FX,2012.0,premium unleaded (required),303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21.0,,
5058,Infiniti,FX,2013.0,premium unleaded (required),325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22.0,16.0,190.0
5059,Infiniti,FX,2013.0,premium unleaded (required),325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,24.0,17.0,190.0
5060,Infiniti,FX,2013.0,premium unleaded (required),390.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20.0,14.0,190.0
5061,Infiniti,FX,2013.0,premium unleaded (required),325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22.0,16.0,190.0
5062,Mercedes-Benz,G-Class,2015.0,premium unleaded (required),382.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,15.0,12.0,617.0
5063,Mercedes-Benz,G-Class,2015.0,premium unleaded (required),,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14.0,12.0,617.0
5064,Mercedes-Benz,G-Class,2016.0,premium unleaded (required),416.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14.0,13.0,617.0
5065,Mercedes-Benz,G-Class,2016.0,premium unleaded (required),563.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14.0,12.0,617.0
5066,Mercedes-Benz,G-Class,2016.0,premium unleaded (required),621.0,12.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,13.0,11.0,617.0
5067,Infiniti,G Convertible,2011.0,premium unleaded (required),325.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,24.0,16.0,190.0
5068,Infiniti,G Convertible,2011.0,premium unleaded (recommended),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25.0,17.0,190.0
5069,Infiniti,G Convertible,,premium unleaded (required),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25.0,17.0,190.0
5070,Infiniti,G Convertible,2012.0,premium unleaded (required),325.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,24.0,16.0,190.0
5071,Infiniti,G Convertible,2012.0,premium unleaded (recommended),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25.0,17.0,190.0
5072,Infiniti,G Convertible,2013.0,premium unleaded (required),343.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25.0,17.0,190.0
5073,Infiniti,G Convertible,2013.0,premium unleaded (recommended),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25.0,17.0,190.0
5074,Infiniti,G Convertible,2013.0,premium unleaded (recommended),325.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,24.0,16.0,190.0
5075,Infiniti,G Coupe,2011.0,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,27.0,19.0,190.0
5076,Infiniti,G Coupe,2011.0,premium unleaded (recommended),330.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25.0,17.0,190.0
5077,Infiniti,G Coupe,2011.0,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25.0,17.0,190.0
5078,Infiniti,G Coupe,2011.0,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,25.0,18.0,190.0
5079,Infiniti,G Coupe,2011.0,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,27.0,19.0,190.0
5080,Infiniti,G Coupe,2011.0,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,27.0,19.0,190.0
5081,Infiniti,G Coupe,2012.0,premium unleaded (recommended),348.0,,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,27.0,19.0,190.0
5082,Infiniti,G Coupe,2012.0,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,27.0,19.0,190.0
5083,Infiniti,G Coupe,2012.0,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25.0,17.0,190.0
5084,Infiniti,G Coupe,2012.0,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,25.0,18.0,190.0
5085,Infiniti,G Coupe,2012.0,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,27.0,19.0,190.0
5086,Infiniti,G Coupe,2012.0,premium unleaded (recommended),330.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25.0,17.0,190.0
5087,Infiniti,G Coupe,2013.0,premium unleaded (recommended),330.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25.0,17.0,190.0
5088,Infiniti,G Coupe,2013.0,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,25.0,18.0,
5089,Infiniti,G Coupe,2013.0,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,,Midsize,Coupe,27.0,19.0,190.0
5090,Infiniti,G Coupe,2013.0,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,27.0,19.0,190.0
5091,Infiniti,G Coupe,2013.0,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25.0,17.0,190.0
5092,Infiniti,G Sedan,2011.0,premium unleaded (recommended),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,25.0,,190.0
5093,Infiniti,G Sedan,2011.0,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,27.0,19.0,190.0
5094,Infiniti,G Sedan,2011.0,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,27.0,19.0,190.0
5095,Infiniti,G Sedan,2011.0,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,27.0,19.0,190.0
5096,Infiniti,G Sedan,2011.0,premium unleaded (recommended),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,25.0,18.0,190.0
5097,Infiniti,G Sedan,2011.0,premium unleaded (recommended),218.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29.0,,190.0
5098,Infiniti,G Sedan,2011.0,premium unleaded (recommended),328.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,25.0,17.0,190.0
5099,Infiniti,G Sedan,2011.0,premium unleaded (recommended),218.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27.0,19.0,190.0
5100,Infiniti,G Sedan,2011.0,premium unleaded (recommended),218.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29.0,20.0,190.0
5101,Infiniti,G Sedan,2011.0,premium unleaded (recommended),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,25.0,18.0,190.0
5102,Infiniti,G Sedan,2012.0,premium unleaded (recommended),328.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,25.0,17.0,190.0
5103,Infiniti,G Sedan,2012.0,premium unleaded (recommended),,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,27.0,19.0,190.0
5104,Infiniti,G Sedan,2012.0,premium unleaded (recommended),218.0,,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29.0,20.0,190.0
5105,Infiniti,G Sedan,2012.0,premium unleaded (recommended),,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,25.0,18.0,190.0
5106,Infiniti,G Sedan,2012.0,premium unleaded (recommended),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,25.0,18.0,190.0
5107,Infiniti,G Sedan,2012.0,premium unleaded (recommended),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,25.0,18.0,190.0
5108,Infiniti,G Sedan,2012.0,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,27.0,19.0,190.0
5109,Infiniti,G Sedan,2012.0,premium unleaded (recommended),218.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27.0,19.0,190.0
5110,Infiniti,G Sedan,2012.0,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,27.0,19.0,190.0
5111,Infiniti,G Sedan,2012.0,premium unleaded (recommended),218.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29.0,20.0,190.0
5112,Infiniti,G Sedan,2013.0,premium unleaded (required),328.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,25.0,17.0,190.0
5113,Infiniti,G Sedan,2013.0,premium unleaded (required),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,25.0,18.0,
5114,Infiniti,G Sedan,2013.0,premium unleaded (required),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,27.0,19.0,190.0
5115,Infiniti,G20,2000.0,regular unleaded,145.0,,MANUAL,front wheel drive,4.0,Compact,Sedan,29.0,21.0,190.0
5116,Infiniti,G20,2000.0,regular unleaded,145.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29.0,21.0,190.0
5117,Infiniti,G20,,regular unleaded,145.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28.0,20.0,190.0
5118,Infiniti,G20,2001.0,regular unleaded,145.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29.0,21.0,190.0
5119,Infiniti,G20,2001.0,regular unleaded,145.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28.0,20.0,190.0
5120,Infiniti,G20,2001.0,regular unleaded,145.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29.0,21.0,190.0
5121,Infiniti,G20,2002.0,regular unleaded,145.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,23.0,20.0,190.0
